,year_film,year_ceremony,ceremony,category,name,film,winner,total_noms,runtime,director,stars,gross,imdb_rating,metascore,best_director_nom,genre_drama,genre_romance,genre_war,genre_crime,genre_film-noir,genre_musical,genre_action,genre_comedy,genre_music,genre_western,genre_history,genre_thriller,genre_biography,genre_family,genre_adventure,genre_sport,genre_mystery,genre_fantasy,genre_sci-fi,genre_horror,genre_animation,certificate_pg-13,certificate_passed,certificate_not_rated,certificate_approved,certificate_tv-pg,certificate_g,certificate_pg,certificate_tv-ma,certificate_r,certificate_m/pg,certificate_gp,bafta_nom,bafta_win,gg_drama_nom,gg_drama_win,gg_comedy_nom,gg_comedy_win,rt_critic,rt_audience,pga_nom,pga_win,ccma_nom,ccma_win
412,1998,1999,71,BEST PICTURE,"Steven Spielberg, Ian Bryce, Mark Gordon and Gary Levinsohn, Producers",Saving Private Ryan,FALSE,11,169,Steven Spielberg,"Tom Hanks, Matt Damon, Tom Sizemore, Edward Burns",388783924.7,8.6,91,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,94,95,1,1,1,1
413,1998,1999,71,BEST PICTURE,"David Parfitt, Donna Gigliotti, Harvey Weinstein, Edward Zwick and Marc Norman, Producers",Shakespeare in Love,TRUE,13,123,John Madden,"Gwyneth Paltrow, Joseph Fiennes, Geoffrey Rush, Tom Wilkinson",180113521.5,7.1,87,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,92,80,1,0,1,0
414,1998,1999,71,BEST PICTURE,"Elda Ferri and Gianluigi Braschi, Producers",Life Is Beautiful,FALSE,7,116,Roberto Benigni,"Roberto Benigni, Nicoletta Braschi, Giorgio Cantarini, Giustino Durano",103413588.8,8.6,59,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,96,0,0,1,0
415,1999,2000,72,BEST PICTURE,"Bruce Cohen and Dan Jinks, Producers",American Beauty,TRUE,8,122,Sam Mendes,"Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley",228531937.4,8.3,84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,87,93,1,1,1,1
416,1999,2000,72,BEST PICTURE,"Richard N. Gladstein, Producer",The Cider House Rules,FALSE,7,126,Lasse Hallström,"Tobey Maguire, Charlize Theron, Michael Caine, Delroy Lindo",101085587.6,7.4,75,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,77,1,0,1,0
417,1999,2000,72,BEST PICTURE,"David Valdes and Frank Darabont, Producers",The Green Mile,FALSE,4,189,Frank Darabont,"Tom Hanks, Michael Clarke Duncan, David Morse, Bonnie Hunt",240309760.6,8.6,61,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,79,94,0,0,1,0
418,1999,2000,72,BEST PICTURE,"Michael Mann and Pieter Jan Brugge, Producers",The Insider,FALSE,7,157,Michael Mann,"Russell Crowe, Al Pacino, Christopher Plummer, Diane Venora",50881210.85,7.8,84,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,96,90,1,0,1,0
419,1999,2000,72,BEST PICTURE,"Frank Marshall, Kathleen Kennedy and Barry Mendel, Producers",The Sixth Sense,FALSE,6,107,M. Night Shyamalan,"Bruce Willis, Haley Joel Osment, Toni Collette, Olivia Williams",515582736.4,8.2,64,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86,90,0,0,1,0
420,2000,2001,73,BEST PICTURE,"David Brown, Kit Golden and Leslie Holleran, Producers",Chocolat,FALSE,5,121,Lasse Hallström,"Juliette Binoche, Johnny Depp, Judi Dench, Alfred Molina",121530619.2,7.3,64,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63,83,0,0,0,0
421,2000,2001,73,BEST PICTURE,"Bill Kong, Hsu Li Kong and Ang Lee, Producers","Crouching Tiger, Hidden Dragon",FALSE,10,120,Ang Lee,"Chow Yun-Fat, Michelle Yeoh, Ziyi Zhang, Chang Chen",217670861.1,7.9,94,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,98,86,0,0,1,0
422,2000,2001,73,BEST PICTURE,"Danny DeVito, Michael Shamberg and Stacey Sher, Producers",Erin Brockovich,FALSE,5,131,Steven Soderbergh,"Julia Roberts, Albert Finney, David Brisbin, Dawn Didawick",213449853.2,7.4,73,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,85,81,1,0,1,0
423,2000,2001,73,BEST PICTURE,"Douglas Wick, David Franzoni and Branko Lustig, Producers",Gladiator,TRUE,12,155,Ridley Scott,"Russell Crowe, Joaquin Phoenix, Connie Nielsen, Oliver Reed",319006572.2,8.5,67,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,80,87,1,1,1,1
424,2000,2001,73,BEST PICTURE,"Edward Zwick, Marshall Herskovitz and Laura Bickford, Producers",Traffic,FALSE,5,147,Steven Soderbergh,"Michael Douglas, Benicio Del Toro, Catherine Zeta-Jones, Jacob Vargas",210935467.5,7.6,86,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,93,85,0,0,1,0
425,2001,2002,74,BEST PICTURE,"Brian Grazer and Ron Howard, Producers",A Beautiful Mind,TRUE,8,135,Ron Howard,"Russell Crowe, Ed Harris, Jennifer Connelly, Christopher Plummer",282149067.2,8.2,72,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,74,93,1,0,1,1
426,2001,2002,74,BEST PICTURE,"Robert Altman, Bob Balaban and David Levy, Producers",Gosford Park,FALSE,7,137,Robert Altman,"Maggie Smith, Ryan Phillippe, Michael Gambon, Kristin Scott Thomas",68261844.85,7.2,90,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,87,78,0,0,0,0
427,2001,2002,74,BEST PICTURE,"Graham Leader, Ross Katz and Todd Field, Producers",In the Bedroom,FALSE,5,131,Todd Field,"Tom Wilkinson, Sissy Spacek, Nick Stahl, Marisa Tomei",59374765.18,7.4,86,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,93,81,0,0,1,0
428,2001,2002,74,BEST PICTURE,"Martin Brown, Baz Luhrmann and Fred Baron, Producers",Moulin Rouge,FALSE,8,119,John Huston,"José Ferrer, Zsa Zsa Gabor, Suzanne Flon, Claude Nollier",19515841.61,7,,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,75,89,0,0,0,0
429,2001,2002,74,BEST PICTURE,"Peter Jackson, Fran Walsh and Barrie M. Osborne, Producers",The Lord of the Rings: The Fellowship of the Ring,FALSE,13,178,Peter Jackson,"Elijah Wood, Ian McKellen, Orlando Bloom, Sean Bean",521432799.6,8.8,92,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,91,95,1,0,1,0
430,2002,2003,75,BEST PICTURE,"Alberto Grimaldi and Harvey Weinstein, Producers",Gangs of New York,FALSE,10,167,Martin Scorsese,"Leonardo DiCaprio, Cameron Diaz, Daniel Day-Lewis, Jim Broadbent",126581828,7.5,72,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,73,81,1,0,1,0
431,2002,2003,75,BEST PICTURE,"Martin Richards, Producer",Chicago,TRUE,13,113,Rob Marshall,"Renée Zellweger, Catherine Zeta-Jones, Richard Gere, Taye Diggs",277668457.9,7.2,81,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,86,83,1,1,1,1
432,2002,2003,75,BEST PICTURE,"Barrie M. Osborne, Fran Walsh and Peter Jackson, Producers",The Lord of the Rings: The Two Towers,FALSE,6,179,Peter Jackson,"Elijah Wood, Ian McKellen, Viggo Mortensen, Orlando Bloom",557250526.5,8.8,87,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,95,95,1,0,1,0
433,2002,2003,75,BEST PICTURE,"Scott Rudin and Robert Fox, Producers",The Hours,FALSE,9,110,Stephen Daldry,"Meryl Streep, Nicole Kidman, Julianne Moore, Stephen Dillane",67797042.94,7.5,80,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,79,84,0,0,1,0
434,2002,2003,75,BEST PICTURE,"Roman Polanski, Robert Benmussa and Alain Sarde, Producers",The Pianist,FALSE,7,150,Roman Polanski,"Adrien Brody, Thomas Kretschmann, Frank Finlay, Emilia Fox",52987923.97,8.5,85,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,95,96,0,0,1,0
435,2003,2004,76,BEST PICTURE,"Barrie M. Osborne, Peter Jackson and Fran Walsh, Producers",The Lord of the Rings: The Return of the King,TRUE,11,201,Peter Jackson,"Elijah Wood, Viggo Mortensen, Ian McKellen, Orlando Bloom",600970072.4,9,94,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,94,86,1,1,1,1
436,2003,2004,76,BEST PICTURE,"Ross Katz and Sofia Coppola, Producers",Lost in Translation,FALSE,4,102,Sofia Coppola,"Bill Murray, Scarlett Johansson, Giovanni Ribisi, Anna Faris",70913889.93,7.7,91,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,95,85,0,0,1,0
437,2003,2004,76,BEST PICTURE,"Samuel Goldwyn, Jr., Peter Weir and Duncan Henderson, Producers",Master and Commander: The Far Side of the World,FALSE,10,138,Peter Weir,"Russell Crowe, Paul Bettany, Billy Boyd, James D'Arcy",149393888.2,7.5,81,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,85,80,1,0,1,0
438,2003,2004,76,BEST PICTURE,"Robert Lorenz, Judie G. Hoyt and Clint Eastwood, Producers",Mystic River,FALSE,6,138,Clint Eastwood,"Sean Penn, Tim Robbins, Kevin Bacon, Emmy Rossum",143361490.9,7.9,84,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,89,89,1,0,1,0
439,2003,2004,76,BEST PICTURE,"Kathleen Kennedy, Frank Marshall and Gary Ross, Producers",Seabiscuit,FALSE,7,140,Gary Ross,"Tobey Maguire, Jeff Bridges, Elizabeth Banks, Chris Cooper",191303887.8,7.3,72,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78,76,1,0,1,0
440,2004,2005,77,BEST PICTURE,"Michael Mann and Graham King, Producers",The Aviator,FALSE,11,170,Martin Scorsese,"Leonardo DiCaprio, Cate Blanchett, Kate Beckinsale, John C. Reilly",158967635.1,7.5,77,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,86,79,1,1,1,0
441,2004,2005,77,BEST PICTURE,"Richard N. Gladstein and Nellie Bellflower, Producers",Finding Neverland,FALSE,7,106,Marc Forster,"Johnny Depp, Kate Winslet, Julie Christie, Radha Mitchell",80066647.95,7.7,67,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,83,87,1,0,1,0
442,2004,2005,77,BEST PICTURE,"Clint Eastwood, Albert S. Ruddy and Tom Rosenberg, Producers",Million Dollar Baby,TRUE,7,132,Clint Eastwood,"Hilary Swank, Clint Eastwood, Morgan Freeman, Jay Baruchel",155688436.6,8.1,86,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,1,0,1,0
443,2004,2005,77,BEST PICTURE,"Taylor Hackford, Stuart Benjamin and Howard Baldwin, Producers",Ray,FALSE,6,152,Taylor Hackford,"Jamie Foxx, Regina King, Kerry Washington, Clifton Powell",116708149.3,7.7,73,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79,87,0,0,1,0
444,2004,2005,77,BEST PICTURE,"Michael London, Producer",Sideways,FALSE,5,127,Alexander Payne,"Paul Giamatti, Thomas Haden Church, Virginia Madsen, Sandra Oh",110777575.5,7.5,94,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,97,79,1,0,1,1
445,2005,2006,78,BEST PICTURE,"Kathleen Kennedy, Steven Spielberg and Barry Mendel, Producers",Munich,FALSE,5,164,Steven Spielberg,"Eric Bana, Daniel Craig, Marie-Josée Croze, Ciarán Hinds",71033924.39,7.5,74,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78,83,0,0,1,0
446,2005,2006,78,BEST PICTURE,"Diana Ossana and James Schamus, Producers",Brokeback Mountain,FALSE,8,134,Ang Lee,"Jake Gyllenhaal, Heath Ledger, Michelle Williams, Randy Quaid",124440204.2,7.7,87,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,88,82,1,1,1,1
447,2005,2006,78,BEST PICTURE,"Caroline Baron, William Vince and Michael Ohoven, Producers",Capote,FALSE,5,114,Bennett Miller,"Philip Seymour Hoffman, Clifton Collins Jr., Catherine Keener, Allie Mickelson",43077931.89,7.3,88,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,89,82,1,0,1,0
448,2005,2006,78,BEST PICTURE,"Grant Heslov, Producer","Good Night, and Good Luck.",FALSE,6,93,George Clooney,"David Strathairn, George Clooney, Patricia Clarkson, Jeff Daniels",47289336.24,7.4,80,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,93,83,0,0,1,0
449,2005,2006,78,BEST PICTURE,"Paul Haggis and Cathy Schulman, Producers",Crash,TRUE,6,112,Paul Haggis,"Don Cheadle, Sandra Bullock, Thandiwe Newton, Karina Arroyave",81788006.64,7.7,66,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,74,88,1,0,1,0
450,2006,2007,79,BEST PICTURE,"David T. Friendly, Peter Saraf and Marc Turtletaub, Producers",Little Miss Sunshine,FALSE,4,101,"Jonathan Dayton, Valerie Faris","Steve Carell, Toni Collette, Greg Kinnear, Abigail Breslin",86941613.52,7.8,80,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,91,91,1,1,1,0
451,2006,2007,79,BEST PICTURE,"Alejandro González Iñárritu, Jon Kilik and Steve Golin, Producers",Babel,FALSE,7,143,Alejandro G. Iñárritu,"Brad Pitt, Cate Blanchett, Gael García Bernal, Mohamed Akhzam",49796114.89,7.5,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,69,77,1,0,1,0
452,2006,2007,79,BEST PICTURE,"Graham King, Producer",The Departed,TRUE,5,151,Martin Scorsese,"Leonardo DiCaprio, Matt Damon, Jack Nicholson, Mark Wahlberg",192177240.6,8.5,85,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,91,94,1,0,1,1
453,2006,2007,79,BEST PICTURE,"Clint Eastwood, Steven Spielberg and Robert Lorenz, Producers",Letters from Iwo Jima,FALSE,4,141,Clint Eastwood,"Ken Watanabe, Kazunari Ninomiya, Tsuyoshi Ihara, Ryo Kase",19969177.47,7.8,89,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,91,86,0,0,1,0
454,2006,2007,79,BEST PICTURE,"Andy Harries, Christine Langan and Tracey Seaward, Producers",The Queen,FALSE,6,103,Stephen Frears,"Helen Mirren, Michael Sheen, James Cromwell, Alex Jennings",81934270.5,7.3,90,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,97,76,1,0,1,0
455,2007,2008,80,BEST PICTURE,"JoAnne Sellar, Paul Thomas Anderson and Daniel Lupi, Producers",There Will Be Blood,FALSE,8,158,Paul Thomas Anderson,"Daniel Day-Lewis, Paul Dano, Ciarán Hinds, Martin Stringer",56772481.38,8.2,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,91,86,1,0,1,0
456,2007,2008,80,BEST PICTURE,"Tim Bevan, Eric Fellner and Paul Webster, Producers",Atonement,FALSE,7,123,Joe Wright,"Keira Knightley, James McAvoy, Brenda Blethyn, Saoirse Ronan",71881532.89,7.8,85,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,83,80,0,0,1,0
457,2007,2008,80,BEST PICTURE,"Lianne Halfon, Mason Novick and Russell Smith, Producers",Juno,FALSE,4,96,Jason Reitman,"Elliot Page, Michael Cera, Jennifer Garner, Jason Bateman",202537868.7,7.5,81,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94,88,1,0,1,0
458,2007,2008,80,BEST PICTURE,"Sydney Pollack, Jennifer Fox and Kerry Orent, Producers",Michael Clayton,FALSE,7,119,Tony Gilroy,"George Clooney, Tilda Swinton, Tom Wilkinson, Michael O'Keefe",69209377.44,7.2,82,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,90,69,1,0,1,0
459,2007,2008,80,BEST PICTURE,"Scott Rudin, Ethan Coen and Joel Coen, Producers",No Country for Old Men,TRUE,8,122,"Ethan Coen, Joel Coen","Tommy Lee Jones, Javier Bardem, Josh Brolin, Woody Harrelson",104848387.1,8.2,92,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,93,86,1,1,1,1
460,2008,2009,81,BEST PICTURE,"Kathleen Kennedy, Frank Marshall and Ceán Chaffin, Producers",The Curious Case of Benjamin Button,FALSE,13,166,David Fincher,"Brad Pitt, Cate Blanchett, Tilda Swinton, Julia Ormond",173319655.6,7.8,70,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,71,80,1,0,1,0
461,2008,2009,81,BEST PICTURE,"Brian Grazer, Ron Howard and Eric Fellner, Producers",Frost/Nixon,FALSE,5,122,Ron Howard,"Frank Langella, Michael Sheen, Kevin Bacon, Sam Rockwell",25273127.03,7.7,80,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,93,88,1,0,1,0
462,2008,2009,81,BEST PICTURE,"Dan Jinks and Bruce Cohen, Producers",Milk,FALSE,8,128,Gus Van Sant,"Sean Penn, Josh Brolin, Emile Hirsch, Diego Luna",43280935.98,7.5,83,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,93,89,1,0,1,0
463,2008,2009,81,BEST PICTURE,"Anthony Minghella, Sydney Pollack, Donna Gigliotti and Redmond Morris, Producers",The Reader,FALSE,5,124,Stephen Daldry,"Kate Winslet, Ralph Fiennes, Bruno Ganz, Jeanette Hain",46479446.09,7.6,58,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,63,79,0,0,1,0
464,2008,2009,81,BEST PICTURE,"Christian Colson, Producer",Slumdog Millionaire,TRUE,10,120,"Danny Boyle, Loveleen Tandan","Dev Patel, Freida Pinto, Saurabh Shukla, Anil Kapoor",192091998.4,8,84,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,91,90,1,1,1,1
465,2009,2010,82,BEST PICTURE,"Peter Jackson and Carolynne Cunningham, Producers",District 9,FALSE,4,112,Neill Blomkamp,"Sharlto Copley, David James, Jason Cope, Nathalie Boltt",157755766.6,7.9,81,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90,82,1,0,0,0
466,2009,2010,82,BEST PICTURE,"Gil Netter, Andrew A. Kosove and Broderick Johnson, Producers",The Blind Side,FALSE,2,129,John Lee Hancock,"Quinton Aaron, Sandra Bullock, Tim McGraw, Jae Head",349160378.7,7.6,53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,85,0,0,0,0
467,2009,2010,82,BEST PICTURE,"Lee Daniels, Sarah Siegel-Magness and Gary Magness, Producers",Precious,FALSE,6,110,Lee Daniels,"Gabourey Sidibe, Mo'Nique, Paula Patton, Mariah Carey",64886621.33,7.3,78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,92,76,1,0,1,0
468,2009,2010,82,BEST PICTURE,"Finola Dwyer and Amanda Posey, Producers",An Education,FALSE,3,100,Lone Scherfig,"Carey Mulligan, Peter Sarsgaard, Alfred Molina, Olivia Williams",17153466.39,7.3,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93,80,1,0,1,0
469,2009,2010,82,BEST PICTURE,"James Cameron and Jon Landau, Producers",Avatar,FALSE,9,162,James Cameron,"Sam Worthington, Zoe Saldana, Sigourney Weaver, Michelle Rodriguez",1037426453,7.9,83,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,81,82,1,0,1,0
470,2009,2010,82,BEST PICTURE,"Lawrence Bender, Producer",Inglourious Basterds,FALSE,8,153,Quentin Tarantino,"Brad Pitt, Diane Kruger, Eli Roth, Mélanie Laurent",164432448.1,8.4,69,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,89,88,1,0,1,0
471,2009,2010,82,BEST PICTURE,"Jonas Rivera, Producer",Up,FALSE,5,96,"Pete Docter, Bob Peterson","Edward Asner, Jordan Nagai, John Ratzenberger, Christopher Plummer",399693915.8,8.3,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,98,90,1,0,1,0
472,2009,2010,82,BEST PICTURE,"Daniel Dubiecki, Ivan Reitman and Jason Reitman, Producers",Up in the Air,FALSE,6,109,Jason Reitman,"George Clooney, Vera Farmiga, Anna Kendrick, Jason Bateman",114345458.2,7.4,83,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,90,79,1,0,1,0
473,2009,2010,82,BEST PICTURE,"Joel Coen and Ethan Coen, Producers",A Serious Man,FALSE,2,106,"Ethan Coen, Joel Coen","Michael Stuhlbarg, Richard Kind, Sari Lennick, Fred Melamed",12537012.7,7,88,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89,68,0,0,1,0
474,2009,2010,82,BEST PICTURE,"Kathryn Bigelow, Mark Boal, Nicolas Chartier and Greg Shapiro, Producers",The Hurt Locker,TRUE,9,131,Kathryn Bigelow,"Jeremy Renner, Anthony Mackie, Brian Geraghty, Guy Pearce",23214398.81,7.5,95,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,97,84,1,1,1,1
475,2010,2011,83,BEST PICTURE,"Scott Rudin, Ethan Coen and Joel Coen, Producers",True Grit,FALSE,10,110,"Ethan Coen, Joel Coen","Jeff Bridges, Matt Damon, Hailee Steinfeld, Josh Brolin",229826840.9,7.6,80,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95,85,1,0,1,0
476,2010,2011,83,BEST PICTURE,"Mike Medavoy, Brian Oliver and Scott Franklin, Producers",Black Swan,FALSE,5,108,Darren Aronofsky,"Natalie Portman, Mila Kunis, Vincent Cassel, Winona Ryder",143544875.1,8,79,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,85,84,1,0,1,0
