,year_film,year_ceremony,ceremony,category,name,film,winner,total_noms,runtime,director,stars,gross,imdb_rating,metascore,best_director_nom,genre_drama,genre_romance,genre_war,genre_crime,genre_film-noir,genre_musical,genre_action,genre_comedy,genre_music,genre_western,genre_history,genre_thriller,genre_biography,genre_family,genre_adventure,genre_sport,genre_mystery,genre_fantasy,genre_sci-fi,genre_horror,genre_animation,certificate_pg-13,certificate_passed,certificate_not_rated,certificate_approved,certificate_tv-pg,certificate_g,certificate_pg,certificate_tv-ma,certificate_r,certificate_m/pg,certificate_gp,bafta_nom,bafta_win,gg_drama_nom,gg_drama_win,gg_comedy_nom,gg_comedy_win,rt_critic,rt_audience
391,1994,1995,67,BEST PICTURE,"Duncan Kenworthy, Producer",Four Weddings and a Funeral,False,2.0,117,Mike Newell,"Hugh Grant, Andie MacDowell, James Fleet, Simon Callow",104069918.95384616,7.1,81.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,96.0,74.0
392,1994,1995,67,BEST PICTURE,"Lawrence Bender, Producer",Pulp Fiction,False,7.0,154,Quentin Tarantino,"John Travolta, Uma Thurman, Samuel L. Jackson, Bruce Willis",213130174.37995952,8.9,95.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,92.0,96.0
393,1994,1995,67,BEST PICTURE,"Robert Redford, Michael Jacobs, Julian Krainin and Michael Nozik, Producers",Quiz Show,False,4.0,133,Robert Redford,"Ralph Fiennes, John Turturro, Rob Morrow, Paul Scofield",49017972.762786776,7.5,92.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,97.0,87.0
394,1994,1995,67,BEST PICTURE,"Niki Marvin, Producer",The Shawshank Redemption,False,7.0,142,Frank Darabont,"Tim Robbins, Morgan Freeman, Bob Gunton, William Sadler",55966751.75570176,9.3,82.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,98.0
395,1995,1996,68,BEST PICTURE,"Mario Cecchi Gori, Vittorio Cecchi Gori and Gaetano Daniele, Producers",The Postman,False,5.0,108,"Michael Radford, Massimo Troisi","Massimo Troisi, Philippe Noiret, Maria Grazia Cucinotta, Renato Scarpa",41956687.627690285,7.8,81.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0
396,1995,1996,68,BEST PICTURE,"Lindsay Doran, Producer",Sense and Sensibility,False,7.0,136,Ang Lee,"Emma Thompson, Kate Winslet, James Fleet, Tom Wilkinson",82924247.44278215,7.7,84.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,97.0,90.0
397,1995,1996,68,BEST PICTURE,"Mel Gibson, Alan Ladd, Jr. and Bruce Davey, Producers",Braveheart,True,10.0,178,Mel Gibson,"Mel Gibson, Sophie Marceau, Patrick McGoohan, Angus Macfadyen",145175314.9606299,8.3,68.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,76.0,85.0
398,1995,1996,68,BEST PICTURE,"Brian Grazer, Producer",Apollo 13,False,9.0,140,Ron Howard,"Tom Hanks, Bill Paxton, Kevin Bacon, Gary Sinise",333822442.79603016,7.7,77.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,96.0,87.0
399,1995,1996,68,BEST PICTURE,"George Miller, Doug Mitchell and Bill Miller, Producers",Babe,False,7.0,91,Chris Noonan,"James Cromwell, Magda Szubanski, Christine Cavanaugh, Miriam Margolyes",127892539.37007871,6.9,83.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,97.0,67.0
400,1996,1997,69,BEST PICTURE,"James L. Brooks, Laurence Mark, Richard Sakai and Cameron Crowe, Producers",Jerry Maguire,False,5.0,139,Cameron Crowe,"Tom Cruise, Cuba Gooding Jr., Renée Zellweger, Kelly Preston",287157398.4178457,7.3,77.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,84.0,79.0
401,1996,1997,69,BEST PICTURE,"Simon Channing-Williams, Producer",Secrets & Lies,False,5.0,136,Mike Leigh,"Timothy Spall, Brenda Blethyn, Phyllis Logan, Claire Rushbrook",25026370.874824725,8.0,92.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,96.0,91.0
402,1996,1997,69,BEST PICTURE,"Jane Scott, Producer",Shine,False,7.0,105,Scott Hicks,"Geoffrey Rush, Armin Mueller-Stahl, Justin Braine, Sonia Todd",66796795.19690885,7.6,87.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,91.0,90.0
403,1996,1997,69,BEST PICTURE,"Ethan Coen, Producer",Fargo,False,7.0,98,"Joel Coen, Ethan Coen","William H. Macy, Frances McDormand, Steve Buscemi, Peter Stormare",45907058.91411727,8.1,86.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,94.0,92.0
404,1996,1997,69,BEST PICTURE,"Saul Zaentz, Producer",The English Patient,True,12.0,162,Anthony Minghella,"Ralph Fiennes, Juliette Binoche, Willem Dafoe, Kristin Scott Thomas",146703213.80911407,7.4,87.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,86.0,83.0
405,1997,1998,70,BEST PICTURE,"Uberto Pasolini, Producer",The Full Monty,False,4.0,91,Peter Cattaneo,"Robert Carlyle, Tom Wilkinson, Mark Addy, Wim Snape",83785252.04928347,7.2,75.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,96.0,79.0
406,1997,1998,70,BEST PICTURE,"James L. Brooks, Bridget Johnson and Kristi Zea, Producers",As Good as It Gets,False,7.0,139,James L. Brooks,"Jack Nicholson, Helen Hunt, Greg Kinnear, Cuba Gooding Jr.",270734157.68975073,7.7,67.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,86.0,86.0
407,1997,1998,70,BEST PICTURE,"Lawrence Bender, Producer",Good Will Hunting,False,9.0,126,Gus Van Sant,"Robin Williams, Matt Damon, Ben Affleck, Stellan Skarsgård",252418921.6194704,8.3,70.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,97.0,94.0
408,1997,1998,70,BEST PICTURE,"James Cameron and Jon Landau, Producers",Titanic,True,14.0,194,James Cameron,"Leonardo DiCaprio, Kate Winslet, Billy Zane, Kathy Bates",1202211020.5061994,7.9,75.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,88.0,69.0
409,1997,1998,70,BEST PICTURE,"Arnon Milchan, Curtis Hanson and Michael Nathanson, Producers",L.A. Confidential,False,9.0,138,Curtis Hanson,"Kevin Spacey, Russell Crowe, Guy Pearce, Kim Basinger",117822246.57757008,8.2,91.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,99.0,94.0
410,1998,1999,71,BEST PICTURE,"Alison Owen, Eric Fellner and Tim Bevan, Producers",Elizabeth,False,7.0,124,Shekhar Kapur,"Cate Blanchett, Liz Giles, Rod Culbertson, Paul Fox",54011363.65549079,7.4,75.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,83.0,86.0
411,1998,1999,71,BEST PICTURE,"Robert Michael Geisler, John Roberdeau and Grant Hill, Producers",The Thin Red Line,False,7.0,170,Terrence Malick,"Jim Caviezel, Sean Penn, Nick Nolte, Kirk Acevedo",65354513.45769938,7.6,78.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0
412,1998,1999,71,BEST PICTURE,"Steven Spielberg, Ian Bryce, Mark Gordon and Gary Levinsohn, Producers",Saving Private Ryan,False,11.0,169,Steven Spielberg,"Tom Hanks, Matt Damon, Tom Sizemore, Edward Burns",388783924.68340486,8.6,91.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,94.0,95.0
413,1998,1999,71,BEST PICTURE,"David Parfitt, Donna Gigliotti, Harvey Weinstein, Edward Zwick and Marc Norman, Producers",Shakespeare in Love,True,13.0,123,John Madden,"Gwyneth Paltrow, Joseph Fiennes, Geoffrey Rush, Tom Wilkinson",180113521.49122697,7.1,87.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,92.0,80.0
414,1998,1999,71,BEST PICTURE,"Elda Ferri and Gianluigi Braschi, Producers",Life Is Beautiful,False,7.0,116,Roberto Benigni,"Roberto Benigni, Nicoletta Braschi, Giorgio Cantarini, Giustino Durano",103413588.80849692,8.6,59.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,96.0
415,1999,2000,72,BEST PICTURE,"Bruce Cohen and Dan Jinks, Producers",American Beauty,True,8.0,122,Sam Mendes,"Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley",228531937.36887756,8.3,84.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,87.0,93.0
416,1999,2000,72,BEST PICTURE,"Richard N. Gladstein, Producer",The Cider House Rules,False,7.0,126,Lasse Hallström,"Tobey Maguire, Charlize Theron, Michael Caine, Delroy Lindo",101085587.63061224,7.4,75.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,77.0
417,1999,2000,72,BEST PICTURE,"David Valdes and Frank Darabont, Producers",The Green Mile,False,4.0,189,Frank Darabont,"Tom Hanks, Michael Clarke Duncan, David Morse, Bonnie Hunt",240309760.5520408,8.6,61.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,94.0
418,1999,2000,72,BEST PICTURE,"Michael Mann and Pieter Jan Brugge, Producers",The Insider,False,7.0,157,Michael Mann,"Russell Crowe, Al Pacino, Christopher Plummer, Diane Venora",50881210.85255102,7.8,84.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,96.0,90.0
419,1999,2000,72,BEST PICTURE,"Frank Marshall, Kathleen Kennedy and Barry Mendel, Producers",The Sixth Sense,False,6.0,107,M. Night Shyamalan,"Bruce Willis, Haley Joel Osment, Toni Collette, Olivia Williams",515582736.4061225,8.2,64.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,86.0,90.0
420,2000,2001,73,BEST PICTURE,"David Brown, Kit Golden and Leslie Holleran, Producers",Chocolat,False,5.0,121,Lasse Hallström,"Juliette Binoche, Johnny Depp, Judi Dench, Alfred Molina",121530619.21466318,7.3,64.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,63.0,83.0
421,2000,2001,73,BEST PICTURE,"Bill Kong, Hsu Li Kong and Ang Lee, Producers","Crouching Tiger, Hidden Dragon",False,10.0,120,Ang Lee,"Chow Yun-Fat, Michelle Yeoh, Ziyi Zhang, Chang Chen",217670861.1217189,7.9,94.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,98.0,86.0
422,2000,2001,73,BEST PICTURE,"Danny DeVito, Michael Shamberg and Stacey Sher, Producers",Erin Brockovich,False,5.0,131,Steven Soderbergh,"Julia Roberts, Albert Finney, David Brisbin, Dawn Didawick",213449853.18975028,7.4,73.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,85.0,81.0
423,2000,2001,73,BEST PICTURE,"Douglas Wick, David Franzoni and Branko Lustig, Producers",Gladiator,True,12.0,155,Ridley Scott,"Russell Crowe, Joaquin Phoenix, Connie Nielsen, Oliver Reed",319006572.23394305,8.5,67.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,80.0,87.0
424,2000,2001,73,BEST PICTURE,"Edward Zwick, Marshall Herskovitz and Laura Bickford, Producers",Traffic,False,5.0,147,Steven Soderbergh,"Michael Douglas, Benicio Del Toro, Catherine Zeta-Jones, Jacob Vargas",210935467.4789489,7.6,86.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,93.0,85.0
425,2001,2002,74,BEST PICTURE,"Brian Grazer and Ron Howard, Producers",A Beautiful Mind,True,8.0,135,Ron Howard,"Russell Crowe, Ed Harris, Jennifer Connelly, Christopher Plummer",282149067.223913,8.2,72.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,74.0,93.0
426,2001,2002,74,BEST PICTURE,"Robert Altman, Bob Balaban and David Levy, Producers",Gosford Park,False,7.0,137,Robert Altman,"Maggie Smith, Ryan Phillippe, Michael Gambon, Kristin Scott Thomas",68261844.84937888,7.2,90.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,87.0,78.0
427,2001,2002,74,BEST PICTURE,"Graham Leader, Ross Katz and Todd Field, Producers",In the Bedroom,False,5.0,131,Todd Field,"Tom Wilkinson, Sissy Spacek, Nick Stahl, Marisa Tomei",59374765.18136646,7.4,86.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,93.0,81.0
428,2001,2002,74,BEST PICTURE,"Martin Brown, Baz Luhrmann and Fred Baron, Producers",Moulin Rouge,False,8.0,119,John Huston,"José Ferrer, Zsa Zsa Gabor, Suzanne Flon, Claude Nollier",19515841.614906836,7.0,,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,75.0,89.0
429,2001,2002,74,BEST PICTURE,"Peter Jackson, Fran Walsh and Barrie M. Osborne, Producers",The Lord of the Rings: The Fellowship of the Ring,False,13.0,178,Peter Jackson,"Elijah Wood, Ian McKellen, Orlando Bloom, Sean Bean",521432799.6118012,8.8,92.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,91.0,95.0
430,2002,2003,75,BEST PICTURE,"Alberto Grimaldi and Harvey Weinstein, Producers",Gangs of New York,False,10.0,167,Martin Scorsese,"Leonardo DiCaprio, Cameron Diaz, Daniel Day-Lewis, Jim Broadbent",126581828.0155642,7.5,72.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,73.0,81.0
431,2002,2003,75,BEST PICTURE,"Martin Richards, Producer",Chicago,True,13.0,113,Rob Marshall,"Renée Zellweger, Catherine Zeta-Jones, Richard Gere, Taye Diggs",277668457.92267925,7.2,81.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,86.0,83.0
432,2002,2003,75,BEST PICTURE,"Barrie M. Osborne, Fran Walsh and Peter Jackson, Producers",The Lord of the Rings: The Two Towers,False,6.0,179,Peter Jackson,"Elijah Wood, Ian McKellen, Viggo Mortensen, Orlando Bloom",557250526.5373818,8.8,87.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,95.0,95.0
433,2002,2003,75,BEST PICTURE,"Scott Rudin and Robert Fox, Producers",The Hours,False,9.0,110,Stephen Daldry,"Meryl Streep, Nicole Kidman, Julianne Moore, Stephen Dillane",67797042.93535297,7.5,80.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,79.0,84.0
434,2002,2003,75,BEST PICTURE,"Roman Polanski, Robert Benmussa and Alain Sarde, Producers",The Pianist,False,7.0,150,Roman Polanski,"Adrien Brody, Thomas Kretschmann, Frank Finlay, Emilia Fox",52987923.96851028,8.5,85.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,0.0,0.0,0.0,95.0,96.0
435,2003,2004,76,BEST PICTURE,"Barrie M. Osborne, Peter Jackson and Fran Walsh, Producers",The Lord of the Rings: The Return of the King,True,11.0,201,Peter Jackson,"Elijah Wood, Viggo Mortensen, Ian McKellen, Orlando Bloom",600970072.4335597,9.0,94.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,94.0,86.0
436,2003,2004,76,BEST PICTURE,"Ross Katz and Sofia Coppola, Producers",Lost in Translation,False,4.0,102,Sofia Coppola,"Bill Murray, Scarlett Johansson, Giovanni Ribisi, Anna Faris",70913889.9332337,7.7,91.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,95.0,85.0
437,2003,2004,76,BEST PICTURE,"Samuel Goldwyn, Jr., Peter Weir and Duncan Henderson, Producers",Master and Commander: The Far Side of the World,False,10.0,138,Peter Weir,"Russell Crowe, Paul Bettany, Billy Boyd, James D'Arcy",149393888.19347823,7.5,81.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,85.0,80.0
438,2003,2004,76,BEST PICTURE,"Robert Lorenz, Judie G. Hoyt and Clint Eastwood, Producers",Mystic River,False,6.0,138,Clint Eastwood,"Sean Penn, Tim Robbins, Kevin Bacon, Emmy Rossum",143361490.8810054,7.9,84.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,89.0,89.0
439,2003,2004,76,BEST PICTURE,"Kathleen Kennedy, Frank Marshall and Gary Ross, Producers",Seabiscuit,False,7.0,140,Gary Ross,"Tobey Maguire, Jeff Bridges, Elizabeth Banks, Chris Cooper",191303887.83896732,7.3,72.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,78.0,76.0
440,2004,2005,77,BEST PICTURE,"Michael Mann and Graham King, Producers",The Aviator,False,11.0,170,Martin Scorsese,"Leonardo DiCaprio, Cate Blanchett, Kate Beckinsale, John C. Reilly",158967635.0750926,7.5,77.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,86.0,79.0
441,2004,2005,77,BEST PICTURE,"Richard N. Gladstein and Nellie Bellflower, Producers",Finding Neverland,False,7.0,106,Marc Forster,"Johnny Depp, Kate Winslet, Julie Christie, Radha Mitchell",80066647.94872947,7.7,67.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,83.0,87.0
442,2004,2005,77,BEST PICTURE,"Clint Eastwood, Albert S. Ruddy and Tom Rosenberg, Producers",Million Dollar Baby,True,7.0,132,Clint Eastwood,"Hilary Swank, Clint Eastwood, Morgan Freeman, Jay Baruchel",155688436.57472205,8.1,86.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,90.0
443,2004,2005,77,BEST PICTURE,"Taylor Hackford, Stuart Benjamin and Howard Baldwin, Producers",Ray,False,6.0,152,Taylor Hackford,"Jamie Foxx, Regina King, Kerry Washington, Clifton Powell",116708149.27474852,7.7,73.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,79.0,87.0
444,2004,2005,77,BEST PICTURE,"Michael London, Producer",Sideways,False,5.0,127,Alexander Payne,"Paul Giamatti, Thomas Haden Church, Virginia Madsen, Sandra Oh",110777575.4865802,7.5,94.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,97.0,79.0
445,2005,2006,78,BEST PICTURE,"Kathleen Kennedy, Steven Spielberg and Barry Mendel, Producers",Munich,False,5.0,164,Steven Spielberg,"Eric Bana, Daniel Craig, Marie-Josée Croze, Ciarán Hinds",71033924.39157705,7.5,74.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,83.0
446,2005,2006,78,BEST PICTURE,"Diana Ossana and James Schamus, Producers",Brokeback Mountain,False,8.0,134,Ang Lee,"Jake Gyllenhaal, Heath Ledger, Michelle Williams, Randy Quaid",124440204.1753968,7.7,87.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,88.0,82.0
447,2005,2006,78,BEST PICTURE,"Caroline Baron, William Vince and Michael Ohoven, Producers",Capote,False,5.0,114,Bennett Miller,"Philip Seymour Hoffman, Clifton Collins Jr., Catherine Keener, Allie Mickelson",43077931.89119303,7.3,88.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,89.0,82.0
448,2005,2006,78,BEST PICTURE,"Grant Heslov, Producer","Good Night, and Good Luck.",False,6.0,93,George Clooney,"David Strathairn, George Clooney, Patricia Clarkson, Jeff Daniels",47289336.24150025,7.4,80.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,93.0,83.0
449,2005,2006,78,BEST PICTURE,"Paul Haggis and Cathy Schulman, Producers",Crash,True,6.0,112,Paul Haggis,"Don Cheadle, Sandra Bullock, Thandiwe Newton, Karina Arroyave",81788006.63850486,7.7,66.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,88.0
450,2006,2007,79,BEST PICTURE,"David T. Friendly, Peter Saraf and Marc Turtletaub, Producers",Little Miss Sunshine,False,4.0,101,"Jonathan Dayton, Valerie Faris","Steve Carell, Toni Collette, Greg Kinnear, Abigail Breslin",86941613.51780754,7.8,80.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,91.0,91.0
451,2006,2007,79,BEST PICTURE,"Alejandro González Iñárritu, Jon Kilik and Steve Golin, Producers",Babel,False,7.0,143,Alejandro G. Iñárritu,"Brad Pitt, Cate Blanchett, Gael García Bernal, Mohamed Akhzam",49796114.89203869,7.5,69.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,69.0,77.0
452,2006,2007,79,BEST PICTURE,"Graham King, Producer",The Departed,True,5.0,151,Martin Scorsese,"Leonardo DiCaprio, Matt Damon, Jack Nicholson, Mark Wahlberg",192177240.60677084,8.5,85.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,91.0,94.0
